seller_id,seller_state,total_delivered_orders,on_time_orders,on_time_delivery_rate_pct
7681ef142fd2c19048da7430856b5588,SP,76,67,88.16
3df020b72d3d44b3af9d110fa3940b65,SP,101,89,88.12
3361277dc30b7cccdb0c286b24219756,PR,42,37,88.1
7d13fca15225358621be4086e1eb0964,SP,571,503,88.09
04308b1ee57b6625f47df1d56f00eedf,SC,92,81,88.04
f84fa566034f5e8e880a07ec624c56af,SP,100,88,88.0
e89c4adbe7b1d0819dbb636e16461cf1,SP,25,22,88.0
a36b125ac6d5fdbc7f50de85c9157bdc,SP,25,22,88.0
198c7ea11960a9844b544d9bcdca860c,MG,25,22,88.0
897060da8b9a21f655304d50fd935913,SP,413,363,87.89
c8467937e403e76a8ee9f0ab13f6f5ef,MG,33,29,87.88
8e6d7754bc7e0f22c96d255ebda59eba,SP,129,113,87.6
2e90cb1677d35cfe24eef47d441b7c87,SP,137,120,87.59
a416b6a846a11724393025641d4edd5e,SP,176,154,87.5
165fc07beebdcb6190fba8a06db2a449,PR,64,56,87.5
1da366cade6d8276e7d8beea7af5d4bf,MG,48,42,87.5
11305281b50fff20ae8bb473f8e11876,MG,40,35,87.5
f62d7bb4a613ec758a03342d46b580b2,MG,32,28,87.5
e38db885400cd35c71dfd162f2c1dbcf,DF,32,28,87.5
977f9f63dd360c2a32ece2f93ad6d306,SP,24,21,87.5
7139dc5186aa238b006e066d8fbab2e4,SP,24,21,87.5
681fce914360217db47784ae28905a96,PR,24,21,87.5
39d54ff918774174706fb065d7f9dc07,SP,24,21,87.5
23a0ffca143a15b9b5bbdb7d552f626a,SP,24,21,87.5
04e38a233f726ef161074ab1c9b0399a,SP,24,21,87.5
c794dab4928dd97beb41d05514441e86,SP,16,14,87.5
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,PR,16,14,87.5
bbaff50f3b708fda865918715276cd87,SP,16,14,87.5
a2b5b6105ea5942300631d2e76f4ffe0,SP,16,14,87.5
9906e7aa42a3c067b7c9a564d01c4320,PR,16,14,87.5
2d2c62bef4c8ba0dd74e0e228e808539,SP,16,14,87.5
e83c76265fc54bf41eac728805e4da77,SP,8,7,87.5
d5c530f4884a75ae0dba9c148718d278,MG,8,7,87.5
c6218512d16fcac0af02fe92691cf274,MG,8,7,87.5
c5e60e39c0f42b8e827daa13cff74afa,SP,8,7,87.5
c35affa65afd250151285c5917fc1c8a,SP,8,7,87.5
ba6b4a237f92479743cf0ca06b67a9ac,RJ,8,7,87.5
a4b6b9b992b46e9ef863637af96e04bc,SC,8,7,87.5
9c7fd21e0aa159b20da593371f08ff7c,SP,8,7,87.5
94b9108d4b637ba65bb4f1e53cfcf8d8,SP,8,7,87.5
8f580d36c1e9d6fbce95283403c7d447,SP,8,7,87.5
7ecef8194babfec876ca720714327841,SP,8,7,87.5
7bcd7c5f8631701474db233ccf1c094b,SP,8,7,87.5
6861de0f40cacb0602e473c51639f980,PR,8,7,87.5
67225bff54a172ff67579aaf583efd78,PA,8,7,87.5
5e105f5c9f63f5f1fd75d6cb942e55b1,SP,8,7,87.5
577719699805dd125d5b6fdde5943bba,RS,8,7,87.5
4ef4c39cf3c24f326434cf0b2e48046a,SP,8,7,87.5
37dd29b36c458d82f74a953c40c43645,SP,8,7,87.5
2f09f7d37a97956d11cc1a7cadd5262b,SP,8,7,87.5
282c7480173bb9c01dd41cc739fec010,SP,8,7,87.5
27a56ff04b34c2ba34ce6ba4d3b9d616,SP,8,7,87.5
1dd33b8119b3cb1056ed5dc88cd0aaf4,SP,8,7,87.5
15fa791d5e017f66402dc28c44480657,SP,8,7,87.5
081acf3de680d554796c9cf041be7bc2,MG,8,7,87.5
04fdea0c111866e6cf812f1570d6b5bd,SP,8,7,87.5
e9bc59e7b60fc3063eb2290deda4cced,PR,260,227,87.31
4c498c7345e89aebad651544829beca0,SP,47,41,87.23
7ad32824caee82087b3e2e5f33b1bf32,SP,180,157,87.22
59b22a78efb79a4797979612b885db36,MG,133,116,87.22
e2aee0892199b1d92530e371abd825bf,PR,39,34,87.18
78c99c6dff4eeae5be99bf635ed21e3f,SP,39,34,87.18
5058e8c1e82653974541e83690655b4a,SP,77,67,87.01
440dd6ab244315c632130ecfb63827b1,SP,92,80,86.96
406822777a0b9eb5c50e442dd4cd3ec5,SP,46,40,86.96
4c8b8048e33af2bf94f2eb547746a916,SP,23,20,86.96
082e0bf4cb865a6533b1e8e498cc0255,SP,23,20,86.96
b33e7c55446eabf8fe1a42d037ac7d6d,SP,152,132,86.84
14d7985702e72162bbf13b6beb74ab2b,SP,38,33,86.84
070d165398b553f3b4b851c216b8a358,SP,38,33,86.84
8b28d096634035667e8263d57ba3368c,SP,151,131,86.75
1eade46fba20122dc4aefb379f8c636b,SP,75,65,86.67
3ade81dab5a172b88e1871c28ae05260,SP,30,26,86.67
238fac594e170b59c6d228f5a4f4f1d9,SP,30,26,86.67
1a932caad4f9d804097d7f8e615baed1,SP,30,26,86.67
a6bd7d1ccdac48c6b33b28596b7eb122,PB,15,13,86.67
989becdce12ebc39863c2bceab6f3ca1,PR,15,13,86.67
8b8cfc8305aa441e4239358c9f6f2485,PR,15,13,86.67
820cc752a266cdc6c1a1e61dd4583330,PR,15,13,86.67
655220df33262c7e0c4949a147366f94,SP,15,13,86.67
014c0679dd340a0e338872e7ec85666a,MG,15,13,86.67
f3da5b2ff499efb8d4a6d371d175d7dd,SP,82,71,86.59
7aa4334be125fcdd2ba64b3180029f14,SP,237,205,86.5
d3f39f05462b79a4562d35893a28f159,SP,37,32,86.49
7e1fb0a3ebfb01ffb3a7dae98bf3238d,SP,169,146,86.39
643214e62b870443ccbe55ab29a4dccf,SP,66,57,86.36
7b1222c3624aa89b9558b50a2594188c,SP,22,19,86.36
3d5d0dc7073a299e31fa718ce1bc00b6,RJ,22,19,86.36
2a61c271b1ac763450d846849783e922,SP,22,19,86.36
13d058e4eeac2ce8217660b2f8a05812,SP,22,19,86.36
fffd5413c0700ac820c7069d66d98c89,SP,58,50,86.21
7ecd59e5e20407131822c1a68ac59c1f,DF,29,25,86.21
57c764b4a836300be881e2ff86e449f9,SP,29,25,86.21
855668e0971d4dfd7bef1b6a4133b41b,SP,311,268,86.17
23613d49c3ac2bd302259e55c06c050c,SP,79,68,86.08
900ba814c251a692506d7834c1218441,SP,86,74,86.05
2d50d6282f8aa2257819a77bfaa0efe0,SP,43,37,86.05
048c2757535328e0d7dac690ad3c0aae,SP,50,43,86.0
c31eff8334d6b3047ed34bebd4d62c36,SP,121,104,85.95
2eb70248d66e0e3ef83659f71b244378,SP,197,169,85.79
ff1fb4c404b2efe68b03350a8dc24122,SP,49,42,85.71
0ed6ce5d87fd9c69eaacaeb778d67235,SP,42,36,85.71
0ffa40d54288e4f3499b8780dd0f144f,SP,35,30,85.71
4aba391bc3b88717ce08eb11e44937b2,BA,28,24,85.71
f08c008c8a8d31417763738a1788a2a8,PR,21,18,85.71
52f0fe436a347ddad7ed5f9aa4e27eaa,SP,21,18,85.71
2156f2671501a81034d7d07f217609d0,SP,21,18,85.71
ffeee66ac5d5a62fe688b9d26f83f534,SP,14,12,85.71
e8a85b5f3df47be0984c55fd4064dbb4,DF,14,12,85.71
d93844a9c55ba7ce353388bcf849ea56,PR,14,12,85.71
a1474fd46fd3430168f7ec202da39408,SP,14,12,85.71
6f229cc508fc6915ed5c499efd93baa4,RJ,14,12,85.71
5b07547f10dd980738a1a27f685af669,SP,14,12,85.71
5a413ade68e8f8d93071a7f52a64cb9e,SP,14,12,85.71
45213867cefbf2cd4c6177e10216a951,SP,14,12,85.71
fe26f3ecb51a15e6d8335cd92da42562,SP,7,6,85.71
fa3a0b5aabb344b9a92e3524b0202123,SP,7,6,85.71
f44bdc12aa39f5271f0b95f66cd4c289,SP,7,6,85.71
e4ebd3f87bf70440014f07ddda7fbe03,SP,7,6,85.71
e45edf75f568ed2f93f78d060e246e25,RJ,7,6,85.71
c8660dcf9ba70575f45d80fe28c27713,SP,7,6,85.71
ba6ce6de456f6c11d08c17701ba5c26f,SP,7,6,85.71
ac6417315ae5da8f9a38ee11de6f7780,SP,7,6,85.71
a254c682cc01e119f83530446f1df9a9,SP,7,6,85.71
9cad4b68bb993ee401a3c5aaa2bc26dd,SP,7,6,85.71
9a03a4e9eb0b947652fae4f6121a3f5e,SP,7,6,85.71
87e24fc7052259b1f7f607d61c10d8be,SP,7,6,85.71
7d7d2b7a51328016102d4528c411d630,SP,7,6,85.71
79a679c36c08d606b3fd47ead9de109b,SP,7,6,85.71
78a4d36f65a019172c6154468831a69f,SP,7,6,85.71
51ed72984a04e5dd35c2b27e77179038,SP,7,6,85.71
3f2af2670e104d1bcb54022274daeac5,PR,7,6,85.71
35fb511489d9ee3ee27a76debce9df06,PR,7,6,85.71
2e7ea2aafec5835e781b21d6d1faf1f1,SP,7,6,85.71
2b03ac196f5ed62ac483960fe0fa3b65,SP,7,6,85.71
20a8b0dc55da94fe74d112082427c84f,SP,7,6,85.71
8f2ce03f928b567e3d56181ae20ae952,SP,172,147,85.47
432c37c9dfba871172ec162e20118b8c,DF,55,47,85.45
b18dc380845b24038cfc48006478f099,SP,48,41,85.42
2089a6d640999f9b9141ac719b2af596,SP,41,35,85.37
e96498ed8daaa3e9c23f7a62da76591c,SP,34,29,85.29
b2479f944e1b90cf8a5de1bbfde284d6,SP,129,110,85.27
b561927807645834b59ef0d16ba55a24,SP,95,81,85.26
dd7ddc04e1b6c2c614352b383efe2d36,SP,142,121,85.21
a888faf2d1baececa6baf9c3d603ee1f,PR,54,46,85.19
8d79c8a04e42d722a75097ce5cbcf2ef,CE,27,23,85.19
7901646fdd36a55f564ffaf2dbccaaf7,RJ,27,23,85.19
3b872fd4747f01cc56206f2934198618,SP,27,23,85.19
244c2f1bff6afe1f2eaf9bfe9b2aed38,SP,27,23,85.19
75d34ebb1bd0bd7dde40dd507b8169c3,BA,67,57,85.07
05f51e13da97139648b8125c31e5f51b,MG,60,51,85.0
cee48807215b30a12ca2ca10ffb5f250,SP,40,34,85.0
5b8154610ebb21fb90eb587365e673df,SP,40,34,85.0
08d2d642cf72b622b14dde1d2f5eb2f5,SP,20,17,85.0
cac876b37d3abcd6bd76caca30277996,PR,33,28,84.85
adbc26658d6c7b4b6219f9d934598091,PR,92,78,84.78
23c38debaffe4a25a30fdbd9b586a13f,SP,46,39,84.78
903037660cf848a717166eb7a06d616e,SP,59,50,84.75
431af27f296bc6519d890aa5a05fdb11,SP,124,105,84.68
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,52,44,84.62
3f3486b61f45078d4f31ee5e43d8c5bb,SP,39,33,84.62
15aac934c58d886785ac1b17953ea898,ES,26,22,84.62
b3b17aab11f273023a5f22ca52e1eb70,PR,13,11,84.62
7c4618c82226628831613e95e9c22f44,SP,13,11,84.62
562f8cfc51f265411f487d07e9c40e7f,MG,13,11,84.62
439a47cc365d6e3bd526812ea9de3c29,SP,13,11,84.62
13f57c12a00ed4610db646b913a7f5c6,SP,13,11,84.62
ba143b05f0110f0dc71ad71b4466ce92,SP,84,71,84.52
e62b2d6ac10570a035a30bafcf01d263,SP,71,60,84.51
8931a84a914b3fe9b1ddaa4d704947ca,SP,32,27,84.38
a6fe7de3d16f6149ffe280349a8535a0,SP,51,43,84.31
06579cb253ecd5a3a12a9e6eb6bf8f47,SP,70,59,84.29
b74d1c09cb380e1d03a6f859c6f4224b,RJ,38,32,84.21
89bc797e2e29667aa035d4368f9b7f92,SP,19,16,84.21
7bac63f6603d382cc8d0832eb6c100a8,SP,19,16,84.21
67883baaae6134ee81b271a542613728,SP,19,16,84.21
179d859f51292aac5c10806a356f7af9,SP,19,16,84.21
099095b050cfe8eb1ddff5317587e96e,SP,19,16,84.21
56642bcb79900e777d68e91915cb4267,SP,56,47,83.93
adcf50477d6a1f5d91bb9d54c4903cb5,MG,31,26,83.87
dd55f1bb788714a40e7954c3be6df745,SP,37,31,83.78
3c03b12bab54d8b37d79d914bfdb1aa0,RJ,43,36,83.72
abe42c5d03695b4257b5c6cbf4e6784e,RJ,49,41,83.67
f7ba60f8c3f99e7ee4042fdef03b70c4,SP,229,191,83.41
6973a06f484aacf400ece213dbf3d946,SP,108,90,83.33
891071be6ba827b591264c90c2ae8a63,SP,90,75,83.33
002100f778ceb8431b7a1020ff7ab48f,SP,54,45,83.33
850913d59ce317156b00f3705f1c3edb,SP,30,25,83.33
3771c85bac139d2344864ede5d9341e3,SP,30,25,83.33
e99e927c81e3f51739c94fcdfca9f10f,MG,24,20,83.33
e7df4cd29ab5abab70fb0783ddb53987,SP,24,20,83.33
863d2ebcd347ce4922de7a0f9a5581d6,RJ,18,15,83.33
6bb0724edf0b62fb91ac404873a97241,SP,18,15,83.33
ec80e49e69745ab6c14f984bf2149423,SP,12,10,83.33
ccb83a794700270fde70898fe9ff368b,SC,12,10,83.33
cb5df0dcb9e280b1780e9d589889f2c7,SP,12,10,83.33
bd15ee794d5e640d9dd71b665b2ab15b,SP,12,10,83.33
bc07d855eac23aab5ac8a120f21d16b2,SP,12,10,83.33
b8630e1121437d41cb08e3c749c2c2e2,RJ,12,10,83.33
b55638ad525e906c698fa2ce742c1742,SC,12,10,83.33
acadd4d36859671cb635527c6c977533,SP,12,10,83.33
8ca1551acf9832a4cf467bbbac15851f,PR,12,10,83.33
70849ca4f400aaabb62cb7462a6f1428,MG,12,10,83.33
457fe919b032a3f7dadba6fb92cf7855,SP,12,10,83.33
2dcf93836ae3ce0d7c93e2f10876467a,SP,12,10,83.33
fe87f472055fbcf1d7e691c00b1560dc,SP,6,5,83.33
f419677537694f0462a91990df6ca44f,SP,6,5,83.33
edd066cd02126d7800f9b66e980e9931,DF,6,5,83.33
eba88037e1dca898cd02881f67ced679,SP,6,5,83.33
d6b664fa0667064c6d76394e7848d790,SP,6,5,83.33
cf8ab1616079e2793aa29d524df01bb1,SP,6,5,83.33
baa49d93c8c8841e27400a300f5d74b2,SC,6,5,83.33
af7cdac9d9897cddead9c6b08976c642,SP,6,5,83.33
a64e44665225d19dfc0277eeeaaccc57,SP,6,5,83.33
a63bfbaa882c8f4542891b4e2246cc7f,RJ,6,5,83.33
9d489893ff6af05029671b785f54b998,SP,6,5,83.33
80f2cf9abf6b5a0e5c612b5eea6646e6,SP,6,5,83.33
7f40d06aa0b5f1aa4f41af8c0480e2ef,SP,6,5,83.33
78744a20ee2f80ba64f6804c25def2b8,PE,6,5,83.33
72146da5774cabf2632faedcae097a76,PR,6,5,83.33
71271995e85f5b8530be99ed54a91b89,RS,6,5,83.33
5d378b73ab7dd6f0418d743e5dcb0bd1,SP,6,5,83.33
50770d25768b0486d89be26afca3108f,SP,6,5,83.33
3dfd3dc96f7f8598eca74e9ac8a2fa31,SP,6,5,83.33
3afc536624bc2e65bddfb5db33cc01f3,MG,6,5,83.33
38874e327ce94d11390b96eb42d61928,SP,6,5,83.33
28ea411b354f14b1a494be4e79f0ce02,SP,6,5,83.33
14ee35374a7876217954b5fa08e50463,SP,6,5,83.33
13511db12ac61e2f89c53b72a944a60b,RS,6,5,83.33
0e44d110fa6a54e121cb2c095a77762f,SP,6,5,83.33
2c9e548be18521d1c43cde1c582c6de8,SP,171,142,83.04
ec8879960bd2221d5c32f8e12f7da711,SP,35,29,82.86
323ce52b5b81df2cd804b017b7f09aa7,SP,29,24,82.76
f918546be4bec7104d117789ba758b2b,SP,23,19,82.61
d20b021d3efdf267a402c402a48ea64b,SP,102,84,82.35
11bfa66332777660bd0640ee84d47006,SP,102,84,82.35
b17b679f4f5ce2e03ce6968c62648246,SP,51,42,82.35
e3a386fc36e22064434e1fa256f6a9fa,SP,17,14,82.35
c679fb69a36e1d8349e8c50a217b4d58,RS,17,14,82.35
9c068d10aca38e85c50202e17b4a7e88,MS,17,14,82.35
921323538c9f1c4e816f2720eac02bea,SP,17,14,82.35
768a86e36ad6aae3d03ee3c6433d61df,SP,17,14,82.35
834f8533b2ecb6598dd004ff3de7203a,SP,45,37,82.22
e0878efa0e0b7e5313ac0b43bc04c081,PR,28,23,82.14
d97df38225e5abadaff1e72cb72b823c,SP,28,23,82.14
8160255418d5aaa7dbdc9f4c64ebda44,SP,424,348,82.08
d93919c944be9cff128f6c9cb899eacb,SP,33,27,81.82
f593898ec748b7a8cb81fc04edafd98a,SP,22,18,81.82
d17f467e4bf608a510c20d82f4ba3b6b,RS,11,9,81.82
c7fdb77fdbff3c41981bc52f787e959e,SP,11,9,81.82
615005a3ef192c00c6f0e977cee3d2bc,SP,11,9,81.82
39c763cca83e654764b7a4a650fb9b7c,GO,11,9,81.82
1b7e5006cb25dd23ce8686691013b121,SP,11,9,81.82
0249d282d911d23cb8b869ab49c99f53,SP,11,9,81.82
e5a3438891c0bfdb9394643f95273d8e,SP,247,202,81.78
86bb7c4b535e49a541baf3266b1c95b1,SP,16,13,81.25
55bb6fe5bebe5012e2d7d9928e1128ff,SP,16,13,81.25
3fac58ce0ad699020c7944d53c41329c,SP,16,13,81.25
0d85bbda9889ce1f7e63778d24f346eb,MG,58,47,81.03
5bc55dbe2f12b6af6d83ed46023e0dc8,MG,21,17,80.95
5011f0d93373a4c5753adf58ca77af8d,SP,21,17,80.95
0bf0150d5b9d60d9cd2906003332f085,SP,62,50,80.65
3fd1e727ba94cfe122d165e176ce7967,SP,36,29,80.56
0725b8c0f3f906e58f70cbe76b7c748c,SP,36,29,80.56
88460e8ebdecbfecb5f9601833981930,PR,300,241,80.33
1ca7077d890b907f89be8c954a02686a,SP,127,102,80.31
411f3b52d857390502ee4e4d5ceabc2d,SP,30,24,80.0
fdaaf5bfda82b7b80535610c831b8d09,SP,15,12,80.0
ca4b77513ac2040591b0d8fae6958380,SP,15,12,80.0
be8e909810184b9b19e886129149d8e5,SP,15,12,80.0
bce6a5ecf98e99fd2a8868b15c51f04b,SP,15,12,80.0
f8201cab383e484733266d1906e2fdfa,SC,10,8,80.0
f1b93673502375d491780bb49d615dbc,SP,10,8,80.0
c878515173c84a492ebe50d6b493230b,PR,10,8,80.0
a13580f0e8f782b7a543885a0ef99f08,RJ,10,8,80.0
851773c885feb5e2da3b4f82bc2b17ce,SP,10,8,80.0
76c47a299e4a8fe992316a85865acbe9,SP,10,8,80.0
406740ee611378a662d274c7d8c43c4a,ES,10,8,80.0
2aa3443d7bf9d9bb11133f420d75e083,RJ,10,8,80.0
f92d8c817434bd2d84d4e9c61322b7fa,SP,5,4,80.0
f783a638e9c6af4a7d0dbfde811e7a81,SP,5,4,80.0
d79e8478eed9999493990b44955fb22e,RJ,5,4,80.0
cf1313c6e2c01c2f4b014f97db4bcd2b,RJ,5,4,80.0
bdb3edbaee43a761e2d4f258dc08f348,SP,5,4,80.0
bca9230d3bbb4efa51872bf605a2f1ad,SP,5,4,80.0
b566ab0ef88016e00422755e305103c6,MG,5,4,80.0
b4b447d715f9ab302a188fb43d3e96b3,SP,5,4,80.0
9b522ba7eae9e1d04082f267144583cc,SP,5,4,80.0
8e34331b7eedd03be4e5d965c1956225,SP,5,4,80.0
8b655f0855926bcb49f5835d38dfddf6,SP,5,4,80.0
83353a83fd769dfafa4f21a72b15e3e5,SP,5,4,80.0
7b8e8ec35bad4b0ef7e3963650b0a87b,SC,5,4,80.0
7b7ed56ae755e2880f2b69632e839c1e,GO,5,4,80.0
741f8c587cb4248ebc5b779a0e8e0e51,SP,5,4,80.0
717b78b0950b51ed00b1471d858b0edc,SP,5,4,80.0
6f1a1263039c76e68f40a8e536b1da6a,SP,5,4,80.0
6bd69102ab48df500790a8cecfc285c2,SP,5,4,80.0
6bd503a8230299c9316fb0f726933927,GO,5,4,80.0
5236605f4d4b0b3e4df85b850393fca0,SP,5,4,80.0
4dc646b9b9e8e411ef48ba000ea3ac6f,SP,5,4,80.0
4b1eaadf791bdbbad8c4a35b65236d52,SP,5,4,80.0
46ef1a25845fc051c2998d878354810c,MG,5,4,80.0
4170f6a9367e6b5d6401d03ce6d54569,DF,5,4,80.0
3a3e46d10f74d8a6ca76e2b538f106a0,SP,5,4,80.0
3903c788ded8dc03b5ebab37a2f3e9a1,SP,5,4,80.0
1d2732ef8321502ee8488e8bed1ab8cd,RJ,5,4,80.0
167fd940acebc789debd6eb418c46e38,SP,5,4,80.0
039e6ad9dae79614493083e241147386,SP,5,4,80.0
cd68562d3f44870c08922d380acae552,SP,129,103,79.84
c60b801f2d52c7f7f91de00870882a75,SP,39,31,79.49
d13e50eaa47b4cbe9eb81465865d8cfc,SP,68,54,79.41
ec4608a1f76453166bb312b2968aeaf4,SP,29,23,79.31
cfe94489ddd337d1e29e12f2a7205d10,SP,24,19,79.17
9f50216bfd01913736a55a11b55ea842,SP,19,15,78.95
712e6ed8aa4aa1fa65dab41fed5737e4,SC,85,67,78.82
f63d8f293af3a6454377546bd9dd19ff,SP,28,22,78.57
28f10b1c5e5abb9d4857745bede6147c,SP,28,22,78.57
b64d51f0435e884e8de603b1655155ae,SP,23,18,78.26
2a261b5b644fa05f4f2700eb93544f2c,SP,82,64,78.05
f08a5b9dd6767129688d001acafc21e5,RS,18,14,77.78
81336a0f57a33776419727a300249e90,SP,18,14,77.78
f35b3c613c4f7b2275f4185d0a3c59ec,SP,9,7,77.78
b248792ac0b60ec3f93d80af1b4fae47,SP,9,7,77.78
9449f25aeaf531019b76999ea49a6949,RJ,9,7,77.78
85cc55e048b6bcc90c75afe7f0e72f72,RJ,9,7,77.78
5eeb9c756d9780b96283e5a2ac6da334,SP,9,7,77.78
5ee7fd217d08dfe5d3e2f51f96a12c9a,SP,9,7,77.78
4e8dacf3d38f281ae26c3e0321d92d88,SP,9,7,77.78
3d4824f20035949c710eaf111f869d39,SP,9,7,77.78
1976a05ecf2996d6ffb7b5430e635fe7,SP,9,7,77.78
6ec1a01e866584bb679eb9b098345919,SP,31,24,77.42
bbad7e518d7af88a0897397ffdca1979,SP,84,65,77.38
99a54764c341d5dc80b4a8fac4eba3fb,SP,66,51,77.27
ea566164622c6b439516ab18062c42cd,SP,52,40,76.92
1dfe5347016252a7884b694d4f10f5c4,SP,26,20,76.92
8378eb36b6b70c5734e83ad7b8cdc3b7,SC,13,10,76.92
5abb8ea023c77787f2c15da891c8d384,SC,13,10,76.92
36890be00bbfc1cdb9a4a38a6af05a69,SP,13,10,76.92
cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,82,63,76.83
beadbee30901a7f61d031b6b686095ad,SP,68,52,76.47
b5e3e38609125694d2ea2417522a60b7,SC,17,13,76.47
a066df7361163e7ddc5d7452dd17448b,SP,17,13,76.47
5b0cc932433fa5184b5b94bfe6bcc256,SP,17,13,76.47
53d00c40e32aeb924a84ce72b1af869d,SP,17,13,76.47
06a2c3af7b3aee5d69171b0e14f0ee87,MA,402,307,76.37
602044f2c16190c2c6e45eb35c2e21cb,SP,55,42,76.36
a49928bcdf77c55c6d6e05e09a9b4ca5,SP,104,78,75.0
ef990a83bbea832f36ebe81376335aa8,SC,44,33,75.0
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,SP,20,15,75.0
ecccfa2bb93b34a3bf033cc5d1dcdc69,PR,16,12,75.0
59cd88080b93f3c18508673122d26169,SP,12,9,75.0
f22a247b79dd22ecd91dc8e3b2a1b07c,SP,8,6,75.0
e3dd723429d1b23614b7fa85e2c7a853,SP,8,6,75.0
9bc484c87d79cd4874e05ca182658045,SP,8,6,75.0
6e4a902d1054e4e17aa6eab87fac1c75,SP,8,6,75.0
579891617139df7d8671d373f0669622,RJ,8,6,75.0
4091f77d8c768fc3e81c20761471761d,SP,8,6,75.0
2bf28e311bba65237358230cabac3f15,PR,8,6,75.0
0aea4c6ae1505b3228ddf3dd7822ee5b,SP,8,6,75.0
e9729944ba65dc3ce425e0c5a22ae7b2,RJ,4,3,75.0
e5f9e61ceb5f523cc966e0f34095032f,SC,4,3,75.0
e5d4b2b0c3bca22085f7a19a28de0c42,SC,4,3,75.0
c1f12f926d0ba950578b4fa41115cbb6,SP,4,3,75.0
bd4ff04377f974574f7f0bf9d6ce7dde,SP,4,3,75.0
b98b715fe9e276204e2a3464f48cd796,SP,4,3,75.0
b43d8b707f887a30f4675391098354a0,SP,4,3,75.0
aeb36d67f1414f234d42a29e27cf1f17,SP,4,3,75.0
a56e351445e5863fc8960640ba9190c7,SC,4,3,75.0
a13aaf2d2886ab9fb30fb9a920160b8f,SC,4,3,75.0
9853a239ab7b7ebbdc3a21248d5b8e1f,PR,4,3,75.0
9485a23c0430ba1d58d359391606fce6,SP,4,3,75.0
7a91bf945c6fae0779f1c61ce97fe45c,RJ,4,3,75.0
74636e24f01da9268b0ed88dacd8513e,SP,4,3,75.0
52a50b42accf164f9f019941e5759d9b,SP,4,3,75.0
2b5ed0c9139dae8883a200dfcb272ece,SP,4,3,75.0
1d1bbb8ac1581824986f582583fff01d,SC,4,3,75.0
0f0c984a4a955310903b6b6008660bad,SP,4,3,75.0
09883d9ab71c8fe8a9bfc7fc3075b07e,SP,4,3,75.0
08061dc0fc165ed41288cc7acde738ee,SP,4,3,75.0
0692610d8abe24f287e9fae90ea0bbee,SP,4,3,75.0
6039e27294dc75811c0d8a39069f52c0,SP,74,55,74.32
71039d19d4303bf9054d69e9a9236699,SP,38,28,73.68
a44fb5a447105f8469bdf16bf9159f25,RS,19,14,73.68
66e0557ecc2b4dbea057e93f215f68d8,SP,30,22,73.33
3a1a1fec38dd360f15fc912e821e169d,SP,15,11,73.33
2953ce3a88f5e3c3b696d77fc9e4c8eb,SP,15,11,73.33
2e1a7d075abe038c1b2743005fe42ff1,SP,22,16,72.73
eb4df17aed01d918c65f0f8d650900c0,SP,11,8,72.73
e504a4e2efaa45cbff7e268a2c58c956,SP,11,8,72.73
d32e3909cfb714fb2a6cb092c85b9c5f,SP,11,8,72.73
91f0eec23d4a61d7d7caeefa3f0ad1ca,SC,11,8,72.73
656591be56071d4c9ef4e5fee78a578a,SP,11,8,72.73
822bad9bc42b51213ba522fe87b7ab5d,SC,18,13,72.22
054694fa03fe82cec4b7551487331d74,SP,21,15,71.43
7fc87cc3e89b3d1d5cabdca32f8485aa,SP,14,10,71.43
5f67c6082caacb26e431a7b17940cece,PR,14,10,71.43
13074f016982ff2bd6c58ced8682f000,RS,14,10,71.43
f3295428338a40977a03f555246a70f4,ES,7,5,71.43
d5b9a084373da994a6e37f732169a853,SP,7,5,71.43
ab3e0c171fe84a7ba7de130f19cfb485,PR,7,5,71.43
83b08de96980757220871b31bf6cffca,RJ,7,5,71.43
7daca0837f033a41a6f3428c18657533,SP,7,5,71.43
79565f7d5603b24ddf07ade262547f2f,SP,7,5,71.43
2c3d56f92f360fb89d849b84e8f50eae,SP,7,5,71.43
20b54c376b794ed028df09a3cd88e8dc,SP,7,5,71.43
15ead3a5037a918ddb520dfe39a3d2b9,MG,7,5,71.43
4e5725ba188db8252977a4f0227bd462,SP,24,17,70.83
2a1348e9addc1af5aaa619b1a3679d6b,MG,51,36,70.59
c4d51195486dc781531876a7d00453d8,SP,17,12,70.59
7f152321c60a266edc53af1925ef96c1,SC,20,14,70.0
e1b12447a7563944843191754aeb5562,SP,10,7,70.0
13fa2a6c6b9d0f43cb588d7c82117a12,SP,10,7,70.0
d9e7e7778b32987280a6f2cb9a39c57d,SP,13,9,69.23
7210cd29727d674c00741e5e387b3ccd,SP,13,9,69.23
0417b067eeab773d2f7061a726dc477f,SC,13,9,69.23
835f0f7810c76831d6c7d24c7a646d4d,SP,48,33,68.75
c1ed9e3daf6154542826a6996af0fb8c,SC,16,11,68.75
ad781527c93d00d89a11eecd9dcad7c1,SP,38,26,68.42
b19f3ca2ea475913750f25a5c37c8d8f,MG,19,13,68.42
54965bbe3e4f07ae045b90b0b8541f52,PR,81,55,67.9
02dcd3e8e25bee036e32512bcf175493,MG,15,10,66.67
